Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food
Phở Cồ Chất Gia Truyền Nam Định,-1,-1,"65 Tân Ấp Phúc Xá Ba Đình, Hà Nội 100000 Việt Nam",-1,35 ₫ - 50 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21192113-Reviews-Pho_Co_Chat_Gia_Truyen_Nam_Dinh-Hanoi.html
Boom Bar,-1,-1,"51 Lương Ngọc Quyến, Hàng Buồm, Hoàn Kiếm, Hà Nội, Hà Nội Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25175109-Reviews-Boom_Bar-Hanoi.html
Kintaro Udon,-1,-1,"D11 Tran Thai Tong Sunrise Building, Cau Giay, Hà Nội 10000 Việt Nam",-1,50 ₫ - 100 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10834579-Reviews-Kintaro_Udon-Hanoi.html
Quán Trà Vô Vi,-1,-1,"10/125 Vĩnh Phúc Ba Đình, Hà Nội 100000 Việt Nam",-1,40.000 ₫ - 150.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19523446-Reviews-Quan_Tra_Vo_Vi-Hanoi.html
Louis Seafood Restaurant,-1,-1,"77 Phố Láng Hạ, Hà Nội Việt Nam",-1,Hải sản,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d11706710-Reviews-Louis_Seafood_Restaurant-Hanoi.html
Lẩu 377 - bò nhúng dấm,-1,-1,"377 trần khát chân, quận hai bà trưng, Hà Nội 100000 Việt Nam",-1,Kiểu Á,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25188250-Reviews-L_u_377_bo_nhung_d_m-Hanoi.html
Gyutan Miyabi,-1,-1,"39 Phan Kế Bính, Hà Nội Việt Nam",-1,"Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21295706-Reviews-Gyutan_Miyabi-Hanoi.html
Fukunohana Hanoi,-1,-1,"50 Bùi Thị Xuân Hai Bà Trưng, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/28/04/80/fukunohana-hanoi.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ăn tối phòng riêng, Phục vụ đồ uống có cồn, Wifi miễn phí, Phong cách gia đình",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20298868-Reviews-Fukunohana_Hanoi-Hanoi.html
Cha nem go ba,-1,-1,"19 Cua Go, Hà Nội 10000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d4097614-Reviews-Cha_nem_go_ba-Hanoi.html
LeFusion,-1,-1,"12A Hàng Than Ba Đình, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/29/ed/e2/lovely-moments.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d13496125-Reviews-Lefusion_Bistro-Hanoi.html
Quán bia Bác Béo,-1,-1,"86 Ngô Sỹ Liên, P. Văn Miếu, Q. Đống Đa, Hà Nội 10000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d7155231-Reviews-Bac_Beo_Beer_House-Hanoi.html
Bistro Niq,-1,-1,"114 Phan Ke Binh,hanoi,vietnam, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/26/f2/88/7c/caption.jpg,"Kiểu Nhật, Đồ nướng, Kiểu Bữa tối, Quán bar phục vụ đồ ăn, Nhà hàng bia",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25151998-Reviews-Bistro_Niq-Hanoi.html
Maya Kitchen,-1,-1,"20 Lương Văn Can, Hà Nội 0084 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/8e/e1/2c/maya-kitchen.jpg,"Cà phê, Cửa hàng thức ăn ngon",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20947696-Reviews-Maya_Kitchen-Hanoi.html
Pragold Beer,-1,-1,"125B Lo Duc, Hà Nội Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d1467615-Reviews-Pragold_Beer-Hanoi.html
Honkai Place,-1,-1,"1 dịch vọng hậu, Hà Nội Việt Nam",-1,"Kiểu Mỹ, Nhà hàng bán bia, Quầy bar, Kiểu Âu, Quán rượu, Kiểu Trung Đông, Kiểu An-ba-ni, Kiểu Afghanistan",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23674147-Reviews-Honkai_Place-Hanoi.html
Trau Moc Quan,-1,-1,"Geleximco Lê Trọng Tấn, Dương Nội, Hà Đông, Hà Nội C31 - Btsl2 Ô 03, Khu C, Ha Dong, Hà Nội Việt Nam",-1,"Kiểu Á, Thịt nướng, Món kết hợp, Kiểu Việt, Kiểu Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g17733187-d25148448-Reviews-Trau_Moc_Quan-Ha_Dong_Hanoi.html
SumoBBQ Trung Yên,-1,-1,"122 Trung Hòa Trung Yên, Cầu Giấy, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15106580-Reviews-SumoBBQ_Trung_Yen-Hanoi.html
Phú Dê Quán,-1,-1,"P. Xuân Khanh, Sơn Tây, Hà Nội, Hà Nội 12712 Việt Nam",-1,Bản địa,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26434638-Reviews-Phu_De_Quan-Hanoi.html
Amourtea,-1,-1,"25 Ngõ Đỗ Quang Cuối ngõ 55 đỗ quang, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/98/4b/0a/getlstd-property-photo.jpg,50.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12224119-Reviews-Amourtea-Hanoi.html
Tiêu Dao Quán,-1,-1,"59 Hoàng Cầu Chợ Dừa, Đống Đa, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17796156-Reviews-Tieu_Dao_Quan-Hanoi.html
Transit,-1,-1,"56 Quảng An 7 Bridges Hanoi Taproom, Hà Nội 100000 Việt Nam",-1,"Kiểu Ý, Kiểu Pháp, Kiểu Đức, Kiểu Âu",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18188588-Reviews-Transit-Hanoi.html
GoGi House Ngụy Như Kon Tum,-1,-1,"100 Ngụy Như Kon Tum Thanh Xuân, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15101767-Reviews-GoGi_House_Nguy_Nhu_Kon_Tum-Hanoi.html
KB Restaurant,-1,-1,"1 Ngụy Như Kon Tum, Thanh Xuân Tầng 2, Tòa Nhà HEI, Hà Nội 100000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10746443-Reviews-KB_Restaurant-Hanoi.html
Nhà hàng Lã Vọng Hồ Rộc Vòn,-1,-1,"QL21 Vai Réo Phú Cát, Quốc Oai, Hà Nội 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/85/1f/71/getlstd-property-photo.jpg,200.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d9979432-Reviews-Nha_hang_La_Vong_Ho_Roc_Von-Hanoi.html
La Coutume,-1,-1,"17 Nha Chung Street, Hang Trong Block, Hà Nội 100000 Việt Nam",-1,120.000 ₫ - 780.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21209226-Reviews-La_Coutume-Hanoi.html
Nhà Hàng Lẩu Chanco,-1,-1,"01 Khuất Duy Tiến Sakura Station, Tầng 2, Sảnh B, Tòa nhà Thăng Long Number 1, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/32/cb/ae/nha-hang-l-u-chanco.jpg,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15275776-Reviews-Nha_Hang_Lau_Chanco-Hanoi.html
Hải Sản T89,-1,-1,"09 Lê Duẩn Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/5a/2b/02/we-offers-a-complete.jpg,"Bữa sáng, Bữa trưa, Bữa nửa buổi",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17750584-Reviews-Hai_San_T89-Hanoi.html
Nhà hàng BBQ Hàn Quốc K-Pub,-1,-1,"Số 9, Phạm Văn Đồng, Hà Nội Việt Nam",-1,200 ₫ - 300 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10792140-Reviews-K_Pub_Korean_BBQ_Garden-Hanoi.html
BBQ Cơm Sườn Phố Cổ,-1,-1,"03 Ngõ 06 Trần Quốc Hoàn Cầu Giấy, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17341168-Reviews-BBQ_Com_Suon_Pho_Co-Hanoi.html
Hedonism Wine Cellar 2,-1,-1,"62 Tue Tinh, Hai Ba Trung, Hà Nội 10000 Việt Nam",-1,200.000 ₫ - 5.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21378517-Reviews-Hedonism_Wine_Cellar_2-Hanoi.html
Nhà hàng Melody,-1,-1,"125 Hồng Tiến , Phường Bồ Đề , Quận Long Biên, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/76/21/95/mon-ca-song-bi-n.jpg,"Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Bữa ăn tự chọn, Ăn tối phòng riêng, Chỗ ngồi, Bãi đỗ xe đường phố, Đỗ xe có người coi, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Đồ uống tự mang, Phong cách gia đình",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26169172-Reviews-Nha_hang_Melody-Hanoi.html
Nhà Hàng Quả Đất Tròn,-1,-1,"Số 1/87, Ngõ 190 Nguyễn Trãi, Quận Thanh Xuân, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d10750532-Reviews-Qua_Dat_Tron_Restaurant-Hanoi.html
Hanoi Fusion Pub & Restaurant,-1,-1,"54 Nguyen Truong To street, Quan Thanh ward, Ba Di, Hà Nội Việt Nam",-1,"Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26538458-Reviews-Hanoi_Fusion_Pub_Restaurant-Hanoi.html
GoGi Steak House - Ngô Thì Nhậm,-1,-1,"2B Ngô Thì Nhậm Hàng Bài, Hoàn Kiếm, Hà Nội 100000 Việt Nam",-1,"Kiểu Á, Kiểu Hàn Quốc, Cửa hàng thức ăn ngon",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23541447-Reviews-GoGi_Steak_House_Ngo_Thi_Nh_m-Hanoi.html
Nhà Hàng Thuần Chay Loving Hut Hoà Bình,-1,-1,"9A Đặng Tất Ba Đình, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15009257-Reviews-Nha_Hang_Thuan_Chay_Loving_Hut_Hoa_Binh-Hanoi.html
GoGi House Artemis,-1,-1,"03 Lê Trọng Tấn T605-606-607, Tầng 6 Tòa nhà Artemis, Thanh Xuân, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15106575-Reviews-GoGi_House_Artemis-Hanoi.html
The Pot,-1,-1,"84 Nguyễn Du Phường Trần Hưng Đạo, Quận Hai Bà Trưng, Hà Nội, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1d/a2/be/f0/nh-mon-an.jpg,"Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23592642-Reviews-The_Pot-Hanoi.html
Hanoi & Toi Cafe and Restaurant,-1,-1,"24 Nguyen Truong To, Hà Nội 000084 Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Ăn tối phòng riêng, Bãi đỗ xe đường phố, Tivi, Có ghế ăn cho bé, Rượu và bia, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ mua hàng trực tiếp trên xe, Quán bar xem thi đấu thể thao, Có thẻ quà tặng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26358074-Reviews-Hanoi_Toi_Cafe_and_Restaurant-Hanoi.html
Om Indian Restaurant,-1,-1,"Toà S2 08 Đại Dương Ocean Park, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/d0/4c/03/indian-restaurant.jpg,"Bãi đỗ xe có vé, Phục vụ đồ uống có cồn, Phong cách gia đình",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25129526-Reviews-Om_Indian_Restaurant-Hanoi.html
Xôi Cô Đích,-1,-1,"48 Yên Phụ Tây Hồ, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/16/77/03/a5/xoi-k-t-h-p-v-i-ch-c.jpg,"Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Bãi đỗ xe tập trung miễn phí, Phục vụ đồ uống có cồn, Rượu và bia",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15749905-Reviews-Xoi_Co_Dich-Hanoi.html
2nd Espresso,-1,-1,"Số 25 Ngõ Ngoại Thương- Phố Ngoại Thương, Tu Son Việt Nam",-1,Cà phê,,https://www.tripadvisor.com.vn/Restaurant_Review-g17518357-d21071757-Reviews-2nd_Espresso-Tu_Son_Bac_Ninh_Province.html
The Taste of Viet Restaurant and Café,-1,-1,"35a Dao Duy Tu Street, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/55/02/5e/feel-the-vietnamese-warmth.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d18980733-Reviews-The_Taste_of_Viet_Restaurant_and_Cafe-Hanoi.html
WellGreen - Healthy Food,-1,-1,"24 Hang Vai, Hà Nội 100000 Việt Nam",-1,"Kiểu Âu, Kiểu Việt, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d21204224-Reviews-WellGreen_Healthy_Food-Hanoi.html
Nhà Hàng V Cuisine,-1,-1,"69 P. Hàng Buồm, Hà Nội Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Chấp nhận thẻ Mastercard, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25377685-Reviews-Nha_Hang_V_Cuisine-Hanoi.html
Xôi Chõ,-1,-1,"58A Trần Nhân Tông Quận Hai Bà Trưng, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/15/49/70/14/this-delicious-meal-consists.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Bữa ăn tự chọn, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe có vé, Bãi đỗ xe tập trung miễn phí, Wifi miễn phí",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15200930-Reviews-Xoi_Cho-Hanoi.html
2anhzai - Cơm Thịt Nướng,-1,-1,"49B P. Hàng Bài, Hà Nội 11000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/2a/24/f2/7e/grilled-pork-jowl.jpg,"Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26532736-Reviews-2anhzai_Com_Th_t_Nu_ng-Hanoi.html
Bếp Quảng,-1,-1,"104, Ngõ 34 Hoàng Cầu Đống Đa, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/40/ac/be/b-p-qu-ng-148-hao-nam.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Bữa ăn tự chọn, Chỗ ngồi, Lối vào ra cho xe lăn, Wifi miễn phí, Có thẻ quà tặng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d20210081-Reviews-B_p_Qu_ng-Hanoi.html
Cơm Tấm Ba Ròm,-1,-1,"08 Hàng Thùng, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/15/17/62/getlstd-property-photo.jpg,55.000 ₫ - 69.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19465969-Reviews-Com_Tam_Ba_Rom-Hanoi.html
Cowboy Jack's Saloon Trần Thái Tông,-1,-1,"Tầng 1 Sunrise Building, Hà Nội 100000 Việt Nam",-1,100.000 ₫ - 1.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23306513-Reviews-Cowboy_Jack_s_Saloon_Tr_n_Thai_Tong-Hanoi.html
Gach Bong - Vietnamese Home Taste,-1,-1,"Mai Hắc Đế 123, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/b1/96/70/goc-ng-i-view-c-nh-du.jpg,"Giao hàng, Đặt chỗ, Ăn tối phòng riêng, Chỗ ngồi, Bãi đỗ xe có vé, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Phong cách gia đình, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23171328-Reviews-Gach_Bong_Vietnamese_Home_Taste-Hanoi.html
The Pizza Company,-1,-1,"30 Đoàn Trần Nghiệp, Phường Bùi Thị Xuân, Hà Nội 100000 Việt Nam",-1,99.000 ₫ - 699.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23081940-Reviews-The_Pizza_Company-Hanoi.html
Hutong Royal City,-1,-1,"72A Nguyễn Trãi B2-R2 18-19-20-21 Royal City, Hà Nội 100000 Việt Nam",-1,50.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15101721-Reviews-Hutong_Royal_City-Hanoi.html
The Dios,-1,-1,"76 Tuệ Tĩnh, Nguyễn Du, Hai Bà Trưng, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/21/55/37/41/high-top-seating.jpg,"Bữa tối, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23708479-Reviews-The_Dios-Hanoi.html
The Red Lion,-1,-1,"15b Chợ Gạo, Hoan Kiem, Hà Nội Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/23/03/7c/1a/red-lion-hanoi.jpg,"Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Tivi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Quán bar xem thi đấu thể thao",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23990002-Reviews-The_Red_Lion-Hanoi.html
Cơm Chay Thiện Duyên Vietnamese Vegan Bistro,-1,-1,"Số 4 Ngõ 419 Giải Phóng Phương Liệt, Thanh Xuân, Hà Nội 10000 Việt Nam",-1,"Bữa trưa, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d17457775-Reviews-Com_Chay_Thien_Duyen_Vietnamese_Vegan_Bistro-Hanoi.html
Cơm 10 Đình Ngang,-1,-1,"10 Đình Ngang, Hà Nội 100000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d14159682-Reviews-Com_10_Dinh_Ngang-Hanoi.html
Friendly Airport Restaurant,-1,-1,"Điền Xá, Quang Tiến, Sóc Sơn, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/79/1b/ce/getlstd-property-photo.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19101884-Reviews-Friendly_Airport_Restaurant-Hanoi.html
Bánh Mỳ Dzòn,-1,-1,"06 Hàng Hành, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/92/0a/02/banh-m-th-t.jpg,"Kiểu Mỹ, Kiểu Caribê, Kiểu Âu, Kiểu An-ba-ni, Kiểu Mỹ bản xứ, Kiểu Cuba, Kiểu Azerbaijan",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d16670948-Reviews-Banh_My_Dzon-Hanoi.html
Lilo Bistro,-1,-1,"153 Nhật Chiêu Nhật Tân,Tây Hồ, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/51/4f/70/getlstd-property-photo.jpg,50.000 ₫ - 200.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19728559-Reviews-Lilo_Bistro-Hanoi.html
Vietnamese Bánh Mì,-1,-1,"90 Từ Hoa Công Chúa, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/d3/c4/14/getlstd-property-photo.jpg,15.000 ₫ - 20.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d16850012-Reviews-Vietnamese_Banh_Mi-Hanoi.html
New Sochu Restaurant,-1,-1,"123 Mai Hắc Đế Quận Hai Bà Trưng, Hà Nội 10000 Việt Nam",-1,100.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d12181003-Reviews-New_Sochu_Restaurant-Hanoi.html
Nhà hàng Hương Nam,-1,-1,"2 Tống Duy Tân Hàng Bông Ward , Hoàn Kiếm District, Hà Nội 10000 Việt Nam",-1,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Rượu và bia, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25329697-Reviews-Nha_hang_Huong_Nam-Hanoi.html
Phở Lý Quốc Sư,-1,-1,"41 Trần Kim Xuyến Tầng 1, Tòa E1 Chelsea Park, Quận Cầu Giấy, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/ee/6a/a5/getlstd-property-photo.jpg,75.000 ₫ - 100.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15198558-Reviews-Pho_Ly_Quoc_Su-Hanoi.html
Citadel Skybar,-1,-1,"12-14 Dinh Ngang, Hà Nội Việt Nam",-1,"Quầy bar, Quán rượu, Quầy rượu vang, Quán bar phục vụ đồ ăn",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25317702-Reviews-Citadel_Skybar-Hanoi.html
Nhà hàng Matsuya,-1,-1,"Số 31, Trịnh Công Sơn, Nhật Tân, Tây Hồ Tầng trung bình và tầng thượng, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/21/d6/0e/a3/delicious-japanese-foods.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Bữa ăn tự chọn, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Ven bờ, Cho phép chó, Đặt chỗ, Đỗ xe có người coi, Có ghế ăn cho bé, Lối vào ra cho xe lăn, Rượu và bia, Thanh toán điện tử, Dịch vụ mua hàng trực tiếp trên xe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d23464019-Reviews-Matsuya_Japanese_Restaurant-Hanoi.html
Bắc Kỳ Coffee,-1,-1,"13 Nam Ngư, Quận Hoàn Kiếm, Hà Nội 10000 Việt Nam",-1,25.000 ₫ - 40.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d8780341-Reviews-Bac_Ky_Coffee-Hanoi.html
O-Sushi Ha Noi,-1,-1,"34G Hòe Nhai, Nguyễn Trung Trực, Ba Đình, Hà Nội 100000 Việt Nam",-1,"Kiểu Nhật, Sushi, Cửa hàng thức ăn ngon, Món kết hợp, Tốt cho sức khỏe",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25566910-Reviews-O_Sushi_Ha_Noi-Hanoi.html
Bếp Thái Koh Yam - Sài Gòn,-1,-1,"111 Đ. Hồ Tùng Mậu, Bến Nghé, Quận 1, Thành phố Hồ, Hà Nội Việt Nam",-1,"Kiểu Á, Kiểu Thái, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25454652-Reviews-B_p_Thai_Koh_Yam_Sai_Gon-Hanoi.html
Facefood Juice,-1,-1,"19 Hàm Long, Phan Chu Trinh, Hoàn Kiếm, Hà Nội 10000 Việt Nam",-1,-1,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d6781069-Reviews-Facefood_Juice-Hanoi.html
Súp Gà Thanh Hiền,-1,-1,"96 Cầu Gỗ Phường Hàng Bạc, quận Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/ff/dc/45/com-canh-ga-nh-ma-co.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d25554172-Reviews-Sup_Ga_Thanh_Hi_n-Hanoi.html
Nhà hàng Cô Tô,-1,-1,"52 Nguyễn Khang Yên Hoà, Cầu Giấy, Hà Nội 100000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d14960766-Reviews-Nha_hang_Co_To-Hanoi.html
Vua Chả Cá,-1,-1,"Tầng 4 toà nhà Hàm Cá Mập, số 1 Đinh Tiên Hoàng Quận Hoàn Kiếm, Hà Nội, Việt Nam, Hà Nội 1000000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d26564237-Reviews-Vua_Ch_Ca-Hanoi.html
Tiệm Quay Đinh Gia,-1,-1,"16/298 Tây Sơn, Hà Nội Việt Nam",-1,50.000 ₫ - 100.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d15581719-Reviews-Tiem_Quay_Dinh_Gia-Hanoi.html
B Shabu,-1,-1,"335C Hoàng Mai, Hà Nội 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/27/09/5c/b-shabu.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293924-d19513876-Reviews-B_Shabu-Hanoi.html
